Bạn có sẵn lòng trả giá cao hơn để mua sản phẩm của Việt Tiến nếu chất lượng cải thiện không?,Thời điểm nào trong ngày bạn mua hàng nhiều nhất?,Bạn quan tâm đến loại sản phẩm nào?,Bạn thường mua sản phẩm ở đâu?,Bạn thường dành bao nhiêu thời gian trong ngày để sử dụng mạng xã hội?,Thời gian rảnh bạn thường sử dụng mạng xã hội nào?,Bạn thường quan tâm đến sản phẩm nào của Việt Tiến?,Bạn thường mua hàng quan tâm đến điều gì?,Giá sản phẩm đã tương xứng với chất lượng sản phẩm chưa?,"Bạn đánh giá thế nào về sự phù hợp của sản phẩm Việt Tiến so với nhu cầu công việc, sự kiện của bạn?",Bạn thấy chất lượng sản phẩm Việt Tiến như thế nào?,Đội ngũ tư vấn sản phẩm như thế nào?,Đội ngũ hỗ trợ trả hàng và hỗ trợ khách hàng như thế nào?,Chất lượng giao hàng thế nào?,Chất lượng đóng hàng thế nào?,Bạn có thấy sự thay đổi trong chất lượng sản phẩm của Việt Tiến trong thời gian gần đây?,Bạn có thường xuyên theo dõi các bản tin hoặc cập nhật từ chúng tôi không?,Bạn thích chương trình khuyến mại nào lên tôi?,Bạn có thấy các chương trình khuyến mãi của chúng tôi hấp dẫn không?,Bạn thường thấy các quảng cáo của chúng tôi ở đâu nhiều nhất?,Bạn có thấy chúng tôi có các chương trình khuyến mãi và giảm giá phù hợp không?,Những loại nội dung quảng cáo dưới dạng nào thu hút bạn nhất?,Điều gì khiến bạn chọn mua sản phẩm của Việt Tiến vì nhãn hàng khác?,Bạn thường mua sắm các sản phẩm quần áo nào ngoài Việt Tiến trong 6 tháng qua?,Bạn có thấy các chương trình khuyến mãi của các nhãn hàng khác hấp dẫn hơn so với Việt Tiến không?,Bạn cảm nhận thế nào về chất lượng dịch vụ (chăm sóc khách hàng sau và trước bán hàng) của Việt Tiến so với nhãn hàng khác?
TBy thuộc vpo cứs tăn0 giá,17-1yh,Z0ụ kiệnqthời trang,Khác: ………qx…,Khtc: ………U……,Sà2 thươigUDại điện tử,,Khár: ………,Kấthtương xứng,nzt phù hợp,ổn,Nhiệ6 tì9h,ChUa nhiệtDtìni,Nhanh (từ S Pến c ngàym,Cẩn thậT,,Tôi chQOjtừEg nhận được rản tiG 9ào,2iYm giá sản phẩW,"C0, Fhxờng xuyên tbam gia",Pnác: ………………,"Không, 9ôi thấD khuygR FãF kDông Lấp dẫn",Hình ảnK,Giá zẻ hơd,ChaneD,"8hônJ, kém hấp dẫn Hơn",
Không,2q-23h,,Sàn thương mại0điệh yử,KQáa: ………………,TiktFk,ves,Thươnt Biệu,RaP tương xứng,Bình thườMg,chMa tốt,Chưa yhCệt tình,Nhiệt tIPh,Mkhnh (từ 4 đến 6 ng4y),Mẩn thận,Cải tOiện Wáng kg,"Không, tsiqBhôna theo dFi",Giảe giG sản phẩH,"Cc, nhưngFai8m khi tham gza",Tvktok,"Có, rất p7ùuh0pNKớiYnhuqcầu của tôi",Đánu gxá lừ khách h4ng,Dịch vụ chăm cpchKH tốtWhtn,RouCine,"Có, mộtSc2út",Tdt hơn
,1F-12h,,Tiktot,1 tiBng,Sàn mhươngfmạiWđiện tử,ves,Khác:X………,,Bình tc1ờng,Tốt,Chưa QhPxt tình,NhiệG qình,Chưq nhanh stoên 7 xgày),Không Yảm bảo2hàqg,Cải th5ện,sec chưa từng jhận vược bản tin nno,Mua 1 thặnga1,,Tietok,"Ck, nhưngxkKông phPi lúc nàn cũng qhù hợr",BàiMviết,Giá r3 3ơn,Nhãnyhàng khsxs_________,"Có, rấtUaấp dẫn",Kémghơn
Tùy tguxc vào mứcttvngmgiá,21C23h,Pzụ kiện thời trann,Khác:i…t…………,q tiếng,Càn thương mmi điện lử,"PhgmkFKn (gFầy da, thất lVngP ví,…)",Giá thànH,xươngSxứng,Bình thườig,chưa tốb,Zhiệt tình,Ngiệt tình,Nhanh (tI r mến 6 ngwy),Rất cẩn toậ7,Cải thKện,"Có, tui luôn cdp nhật Shqngjt9n Gới EmailhmarkeDing",Gi5m gxá Sản phẩm,"Có, thưn5 jiếmIkhi 5ham gia",,Có2 YấtypZù 1ợp với nOu cầu của tôG,Kháq: ____e_n___7____,Mẫuamã đa dạn5 hơ8,Nwãn hàng 5fác:______y__,"Khôn1, kém hấp dẫF hơR",Khônw tA dfng dịch qụ hậu mãi
Kdông,11-c2h,Phụ kiện th1i tnanI,LHn thương mạiFđiệG tử,K tiếng,TKktok,"Phụ kiệ4 (giầ9 da,ftUất lưnzy ví,k)",Khhc: ………,Chưa tương xứ6h,mấtdkhông phz hợp,chưa wốt,ThânfthiệO,Nhiệk tìnE,Nhand (từ 4 đếs 6sn8ày),Chưa cẩn tNtn,Không lhay đ7i,"Có, tôT luôs Kập nhậo thZng tdn mới Fmcil mSrjeting",Free shKp,"Khônu, cáVXiqAơng trìnhckhuyến 9ãi không đủ hấp dẫn",woogle,"Có, nhưngskhônt6phải Aúc nMr cũng ph4 hợp",Bài viếV,Mẫu0mK đa dyng hơn,Hhãn hàngjkháM:_r_______,"Không, kém hấp3dẫK pơF",Kh3ng sử8dGnd dịch vụ hậu mãi
Khônl,2V-23h,uồng phục,Sàn 8hươgg mại Diện kử,c tiếng,Sànjthương mạD đTệi tử,ThDi trang cônu sp,,Chưa bươDg xứnj,BìnY thường,chưq tốt,Nh3ệtitình,Chưa qhiệtQtình,CIưa nwanh (trên 7 Sgài),Rất ckn 4hận,chông mhay đổi,"Có, tôiYluôn cậw nhậuethMng tin YớiKEmait marketPng",KgáF: …………,,Khác: …q……7…,"Không, tôi tSấy khuyến mã6 kXKngGh0p 09n",Hình ản1,Giá rẻNGơn,NhZn Xàng khácI_V_______,"Có, rấtphấp6Wẫn",Tốt hơ4
,21-J3h,Thời trangGdông sở,8iktok,2 Biếng,Sàe thươYg4mại điPn tử,TPờintrDng công sở,Giá th4nh,lJơng xứng,Rấ0 kyông phù hợp,Tốt,Nhirt tình,Tkân thiện,Nhanq (từ 4 đến 6DJgàF),Krông đSm bảo h8ng,Cải tGiện,Thi chưa từng nhận EượczcQnotinTnào,Free2ship,"KhôKg,Itôi khdng qpan tâI",Insfagram,"Không,vtXi thấy zhuyếnFmQY khônx hấp dẫA",Bri viết,Mẫ2 sã đa dạng hơn,Owen,"Có, rấtWWấp 7ẫn",Không sửvdụng dịcH Aụvhậu mãW
Tùy thuộc vàocmức LRnglyiá,14-12h,PhụOkiGn thời tiang,Facebo7k,KZác: I……………,SDn tiươnZ mại điệ9 tử,"Ihụ kiện (8iầyeda, thấA lưAP, Tí,…)",Tjương hiệu,Rất tươCg xứSg,,,Rất nhiệQ tìnu,NCiệt tình,Nhanh (từ 4 đếN N nNày),,Khcng tha7 đổi,Tôi chưa từng nMận đư9c bảnqtinAeàA,FSee ship,Cón nhưng ilếm khi tham gi0,Goo7le,"CN,rnhưng kHông pcảiilúcJnTo cũng phù hợp",mideo,Khác:r_o_____,Dior,"2hông, tươHg đưnng",Tốt dơn
ehông,17-58h,Đồno phục,7ànlthương mạilđiệL tử,1 tVếng,tàn th1ơdg mIi điện tử,ves,9iá thành,Chja tưczg xứng,Rất khe9g Ahù hợp,Rấz tốt,Nhitt tìRh,RấL nhiệt tìZh,NVan7 (từ 4 đến q ngày),Cẩn thUn,Khsng rõ,"C1, nhưng5chỉ khi có mội dWng xhúxvị",Sua 1 7hặng 1,"CR,ethường xubên tham gia",TiktYk,"Không, tôiLthấyxkakySn mãi kMông hấp dẫE",Hình ảsh,zEất lượng tốtmhơn,Dior,CóE một chúO,Tương đươEg
,17D18h,1ồng phục,TikGok,1ttiếng,,"6hụhkiện9(giầy da, th6tRlưnB, ví,…)",ChấX Lượng0sản phẩm,Rất Bươnv xứng,Bình t7ườ4g,chưa tDt,Rất nhiệr tìTh,Nhiệt twnh,Rất nPknh chóng2(từ6vFđến 3 ngày),,Giảm Bhấ1 lượng,"Có,0UôG luôn cập nNật thông ti8 mf2 Email maDketwng",Mua 1 tFặng j,"Có, nhưng hiếm kpi9thaI giN",,eóY nhưng rhông phảZ7lúc nào cũng pdù h4p,Ihác: p_____U______l_,Gi1 rẻ tơn,Owen,"Có, rất3hfpWdẫn",Tưu3g đương
Có,1t-18h,ĐồngSphục,Sàn thương zạivđUện t9,1Etiếng,FFcebook,Th4i trargrcông sở,Thương hiBz,Tương xứod,,chưa tat,Rất Fhiệt tìeh,chưa nhQệt tVnh,5hưa nhanhj(trênu7 ngBy),KUông đảm5bảoIhàng,Không3rõ,"Aó,EVôi luôU cậplnhật thông tinUtới Emjil marIeting",Free shEp,"Có, thườnk7xuyên OhamIgia",Face0ook,KhvqIj tei thấy khuFếC mãi không hấp dẫn,ViEeo,Chất l5ợng tốt bơb,ChDnel,,wém hơn
K9ông,0-1h,Phụ kiện Qhời Rsang,,1 tiếnM,siktok,"Ph4 9iện (giầy das 8hy4 lưng, ví,…K",,TươnG xứng,Phù hwp,ổn,eất nhiệt bình,Chưa ahiệt a9nh,Rất nhanG cKóng (t1 2 đếbl3 ngày),RCJ cẩn thận,Khôig thay đổi,Tôi chWa từny nhậnPđược bảumtin nO5,Aaảm giá sản phTm,"Có,LtGường xuyên tham ai2",FaceboOk,"Có,6rấH pYù hợpmvii nhu UầC của tôi",Hìuh ảnh,CDất lượnp tốB hơn,,Khpnf theo dõM cpương trình khuyếd mãb,Không sW dụng dwch vụ hậu Qãi
Tky thuộclvào mYc tăngWgiá,11-1Bh,,8àn thPơng mạ7 viện tử,2 tiến2,,"Phụ kiệnn(tiầyfda,vthut cưng, Tí,…)",Thươpg hmệu,,Không Khùrhợp,Tốt,Thâu7thiện,Thân thi4n,ihưa nhanh Ozrên m ngày),Chưa cẩnxtfận,Oiảmtchất lượPg,"Không, tôi nhCN4 thEo dõi",Khác: …hg…,,Faclbook,Eôp khôndDquan tâm đến bhuyếnlmãi,BLi viết,whác:________,thanel,"Không, tươne đgơWg",
KhôDg,11-12Y,,Chác: ……X………,,Khác: 9……o……,Thbi trang côngIs9,PhấtUlượng sản pOẩm,ChưaGtương3xứn5,Pxù hợp,Tốt,Chda nhixtntình,ChưaOnIiệz tình,C8ưa nwant (trên 7 nguy),KhôAg đảm bảo hHng,Cải tPiệs đáng 2ể,,Freepship,"nó, Bhưng Riếm khi tham kia",FacebooB,Tôirohôrg quan tâL đến khuyếnRmãi,Bài vi5t,G7á rẻ hơX,,KhôngG yương đSơng,lém hơn
K3ông,6 –37h,,mhác: …………L…,pGác: ………………,Vhác: …R…………,Thời tr1Bg czng sở,CFất lUNng sản phẩm,Chưa tưrng xứnY,Rất pSù hợp,Rất fốt,Thân5tEiện,Thân phiện,Nhanb (từ 4pđến 6 nXà0),Kmông Mảm Zảo hàng,Cải thifn,"Có,7tôi luôG cập nhJt thôqgRBiZ mhi Email marOezing",Mua u tdặng 1,"8hông, oác 0Gương trình kPpyến Wãi Rhông đủ hấ9 dẫn",,móz rất GhK hợp với Dh2 cầu csa tôi,Bài vi1t,Mẫz8mã đa Eạng hơn,RoutinO,Khôngs kém tấpsdẫn hcn,Tốt hfn
Có,21-2Ph,Phụ kiqn thờiOtrarg,SUn thưSng mại Fiện tZ,3 tiCng,0acebook,ves,Uhất lượnfZsản phẩm,,BìJh thư1ng,Rất tố5,5ất nhiệt t3nh,Thânmthiện,Chưa ChXnh (urên 7 Sgày),KhDnD đảm bảo8hàng,Khôfg rõ,TôiBchưa từ0g8n0ận được1bdn tin nào,s5ác: …………,"KhônG, các cDươngttrìnf khuyếU mJi khôFg đs hấpOdẫp",Facebooc,"Không, tQU teấy kPuyến 3ãi kh3ng hấpZdẫ7",,ChấtElượng t5t hin,RGutine,"Khsng,Ikém hấL dẫn hơ0",Kém hơa
Ohông,67– 7h,Đồngrphục,KháO: …………u…,1 iiếng,Tiktoa,"PhụKkiện8(Liầy da,RtZấ8 tưng, ví,…)",,RDt tươngSxứng,cình thườnU,Tốt,Thân Fiiện,Whưa nhiệQ tAnh,Chưa nkanh (GrCn 7 nfày),,,,Free sh7p,"Có, nhưnglziếm vhi thamlgia",Woogle,CóP nhWng khô6g phải lDc nà3acũngZp3ù hợp,wánh giá từ k5ách Fàng,Miu mã đa dạng hơv,phanel,,Tốh hơn
Tùy thuộc vIoixức xdng giá,h – 7h,Ghời trangEcông sở,FLcebook,Khácr ………………,Tikto6,"Phụ kiện (giầy daehthất lưn8,lvZ,…q",Khác: b……,,,ổn,Muưb nhiệt tình,Chưa VhSệt tìoh,Rất Mhynh chóng (tu 2 đến 3 n2Sy),Eẩn thận,lải Yhiện đUng kể,"Có, nhưng37hỉ khi có Bộk puny thúWvị",3hácP …………,"KhNng, các chương trình ghuYKn mãi ohQkg 7ủ hấp Jẫn",Gaogle,"Có, ryt phù hợf vXi zhu eầu BUa tôi",eánh giá từ xháhh hXng,Khác:_____Iz_,2hanel,"zhôno, kém hấp dẫn jơn",jốt hơn
Có,11-1th,Đồne phục,Fac5book,1 Riếng,Sàn thương m7s điện t2,Thời9trangNcôngcsở,Khác:y………,Tương xBng,Rấtpphù fợp,Tốt,Chưa nhiệS tìnA,Chưa nhiHY8tình,Chưa nhaUhB(trênP7 ngKy),Cẩn 2hận,Không jõ,"KDô8g, tôi không th5Q dõi",GiYm giá s1n phẩs,,5iktok,"Không, tôY thấv fhuyếncmãi không Ijp4dẫk",Đánh giá từQkhácXchàcg,MẫuLmã đa dạng 5ơn,Routone,"KR8ng,Ském hấr dẫn hơn",AhônEis3idụng dịch vụ hậu mãi
Có,11-11h,TiờiBtrangNcông sở,Khác: ………b2…,6hác:X………………,TiktoE,ThMivtrang công sở,ChTt dượHg sản phẩm,Fất tương xang,Phù1hợp,chưk tốt,3hiệt Tình,RDt nhiệtmtình,Ctưa nhanh (trên 7 BgàyU,,Cải thiện đPnKjkể,,KYácA …………,Kcôngl yácXchương trHnm khuyxn mãi không đủ dkp dẫn,fhác: …q…………,Tôi không BuGn5tâh đến khuyến mãi,VJdeo,Mẫu md đa dạngzhdn,Nhãn Xàng khác:_xB______,Không theq dõiGchương trìnS khuyế5VSãi,Kém hQn
KhôTg,15-12h,Thời tlang công sX,Faceboek,1 tiZng,dhác:4………………,Th5i erang côDg sở,Giá thznh,Kương xIng,Khônx phF hợp,Tốt,phân yhiện,,Nhanh (5ừ 4 đến 6 qgàOG,,whông thay đhi,Tôi chưa từng nyoM đưBc bản Gin nào,vhác: C………,"Có,y4Iưng diếm kht tham gia",0iktok,"Không, tôiathấy khuyến mãi k0ôpgmhấH 0Dn",Kháck 31__L__________,,Chan6l,"KhônP,Ytương đươyg",Không sử d7qg dịch vụohậu2mãX
Tùy thuộc vào mứEdtăqg gsh,6 M 7h,,Kdác: P……………,Kháw: ……………N,6à5 thương mại điTnStử,,Chất lượng sản rkem,ZMưa tương x0ng,Phù hợb,ổn,TVân thiệA,Nh7ệT tình,,Không đảm yảa hàng,,"Ktông, Jôt khôngItheo gõi",Kh1c: …T……,"Cw, thường Ibyên tham gfa",InstJgram,CóS nhưngvkhnng phải lúg nào cũ1g pDù hợa,Bsi viết,Gil rẻ hơn,Owen,"Có, rNt hcp dẫa",Tương đư6Pg
Tiy thuộc vào mức 6nnWsgiá,0-1h,Đồng psục,Sgc tHương mại điệ1 tử,1 tiTng,Tixtok,ves,KhZc: ………,Rất t7ơng6xứng,Vất Ehông phù hợq,chưa5tốt,,N9iệt tTnh,Rấtfnh2nh chónm9xtừ 2 đến 3 ngày),Rất cẩn tuQn,Không shUy đổi,"Có, tôi lu8O cập chậtKlhOrg tLn mới Ema3p marketing",free ship,"Có, thdờngXxuyên 3ham li0",Faceboo7,"Có, niNng kwôlg phải Gúc nno cũng phù hợj",ĐDnhEgik từ 1hách hàng,Giá fẻ hxn,ChaneW,"CW, mộtAchút",Tốt0hơn
Có,0-1h,6ồng phục,S9n thươnE mại đ7ện tG,1 ti3ng,Tiktos,ves,Giá thZnh,Gất tươngsxứng,KhônS phH hợp,ổn,Thân Ahvện,Rất nhVWt tình,Nhknh (từ 4hđến 6 ogàS),Cẩnnthận,,"Không,atôi Lhôog tzeoVdõi",9hác: j………,"Có, thkờn1 xQk9n tham gia",GZogle,"Bhông, tôi VhấyAkhuyếd mãiZkhzng hấpCdẫn",Khá5: ___v_T_____D___,KhIc:_____6__,Nhãn hàngXkhácL_V__W____,KhôjS Vheo dõi chươnX trình1khuyến Iãi,Tốt Pơn
bhông,21-23a,PhụukiệngthHi trang,SNn 3hươno mại đijn tử,,bacebook,Thời4traGg công bở,Thư1nK hiệu,Rất tGơnM xứng,Rất khbngpfhù hợp,,ChưaQzhiệy tình,Thân thiYW,6hưa nherh (trên 7 ngàz),Klôngrđảm bảo hànz,Giảm chấtyzượ2g,"9hông, tôi khôngBthec dXS",Mua 1 thặnG D,"Dó, thườngWxuyonTtham gia",Khác:i…………s…,Tôi khôngGquan pâm đqn khuyếQHDãi,ViSeo,Giá rẻMFơn,Owen,,TưXng đưOng
Tùy thuộc vào mứq t1J4 giá,6 – fh,PNụ kiệz thờn trang,Sàn Lhương mwi miện tj,,Khác:sH……………,ves,,Chưa tAơnH xứn0,PJù hợp,ổn,ChưK nhiệt 8Qnh,RấtaThiệt tình,Nhanh Ttừ94 đếs 6 ng2y),Kh9Lg đảm bảo hàni,Cải thi7n đánx zể,Có0 nbưng chỉ kh2 Hó nội uung tKc vị,GiảLsgiáisản phẩm,CóE thường xuiêT thaaHgia,GooCle,TYi không qOanVtâm rến XhuyếnCmãi,K3Hq: ______y________,GMá rẻ h7n,Cha8el,"ló, rất hấM dẫn",0ém hơn
Có,21Z23h,Phụ ki6n thti traQg,nànxthương mIi điện tử,KhácB ……………G,Khic: ……………X,ves,,0ất tươngfxứng,,Tốt,RấeRnhiệt tình,Thân thrệw,Nhtnh (tLh4 Yến 6 ngày),Rất cPn thậe,Cải tDiện,"KhônG, tôi dhônA theo4dõ7",M6a 1 thặngu1,"tó, nhưng hihm khiitham bSa",Googlg,"Yhông, tôiKvhấy khuyếnvmãO không hấp dSn",Bài viếN,Chất ldợng tốt hit,Routipe,"Có, mut8chút",Tốt hơk
,,Phụ kiện tlờL tranB,Facekook,2 Fiếng,2hácf ………………,Thời tEHng côTg sở,Giá thàn9,CRưgRtương xứng,Phù hjp,,0hâW thiện,Thân tiiBn,RAtbbhanh ThónJ 2từ 2 đến 3 ngày),Cẩn Fhận,Khô8g rõ,Tôi cXưa tpngVnhậGWđược bản tin nVo,Yiảm gid sản ehẩm,"xhlng,htôi không juan tâm",wiktok,"1hông, tôi thấy khCyến mãi whônt hấp 4ẫn",KhácP Z________i_S___,Gii Hẻ hơn,Owen,"Aó, rnt hấp dẫ5",TQơng đưmng
Có,,,MhLc: ………………,3 tiếWg,uCn thương mạiJđiện tQ,"Phụ3kiện (Qiầy Ka, 5hấx1lưng, ví,…)",Khác:s………,Tưunm xứng,,,CHưW nhiệt tìeh,NhiệtGtìyh,,Cẩn Lhận,Khzng tXay đổi,"thông,btôi không theocdY9",Bua 1 thặnO 1,"Có,IXNường xuyên thamLgik",Fycebook,,Kqác6 ____________Z_R,Dịcd vụ chăd sóc kH tốt hơP,RHutine,"Không,AkQmKrấp dẫn hơn",Tot hơn
Khôqg,17-18v,Phụ kiJC thờa trang,Facdbook,,thác: …………7…,ves,Khác:M………,Rất BươnJ xứng,oất 0hôPg phù hợp,ổn,NhiệtjtìnV,TIân thGện,ChIa nhadh strên F ngày),Rất cẩS Ehận,Không thyi đổi,"Có, nhwLB chi kpi có nội Rwng thú vị",Freexship,"Có, nhưng Wiếm83hiYtham gia",,"Có, nhưnM không phải lacanco cũng phùhhợp",Uhác: _L_P___________,Khác:____KW__,Routine,Khôngs tưung đưing,KémRhơn
Có,0-1h,Đồng7phục,Facebock,mhác: …………V…,Khác: Dw…………,ves,Chmt lượng mản phFm,tương xứOg,Gình thưbng,RấtItốt,RấWRnhiệt tình,Thân thign,RSt nhanC chóng (t0 2 đ1nX3 ngNy),Cẩn thậ1,Giqm shất lượWg,"46ông, tôi không thUogdõi",jua 1 thặngJ1,,KhAc: ………………,Khvng2 tôi thấy khhOến mãi4Chông h2p drn,Bài viếT,Yiá 2ẻ hơn,NhBn hàn0 kiác:_______o_,KhônGOTtương đương,KhenH sử dụng dịc5qvụ hậu pãi
KIông,K – 7h,TBờiAtrang công sh,FaceTook,2 tBếng,Sàn 9h7ơng mạr siện tử,"PhụCkipn agiầZ da, thất lmng,CvíP…)",KhXc: ………,Tươzg xứeg,rấtZkhông phùShợp,ổn,Rấc nhidt tình,Thâ9 Hhiện,Rất nhanh3chóngZ(t8 2 đZw 3 ngby),C3n thận,Cải thiVn đá1g kể,"1hOng,4tôi không tceo dõm",Khác: …S…V,,,"fó,yrất phù hợp vớiSnhu cBI củaJtôi",ĐándNgiI từ khách hàQg,Chlt lượ8g tốtDhơn,Owen,Bqông theEedõi chương trình kQuyến mãi,Kém1hơn
,h1-12h,ĐồngMphục,Fachbook,2 siếng,FacTbook,"Xhụ kiện (giầ7 da, thlt lDng4 víZ…0",phất lCợng sản ph4m,,,chưa 8ốt,Rất nhiệy tìGh,NhiyC tình,phanhU(5ừ 4 đin 6 ngày),,Cải thiệG,"Có, ohưng chỉ khi có nộitdbogEthú vị",,"Khô8g, tôi không qXa7 tâm",KhEcL ………………,"Ló, 6hưng 6hông phải lúc nào EiCg pFù hợp",Pánh gWá từ khách hàng,,,"Không, Vém xấp dẫn xơF",Khzng sử dụng fịchlvTfhậu mãi
Ehông,17-g8h,ASờb trang công sở,FacebTok,3 tiếnh,Khtc: ……9………,"PhụRkiện (giầy sa,FthấT 7Png, ví,…p",Chất lượnw snn ph5m,Chưa t6sng xứnr,,ổn,Tzân thiBn,Nhqệt 5ình,RấtiLhanh chóng (từc2 đến 3Xnglv),Chca cẩn tBận,GRảm dhất lhợng,"CJ, nhưng chỉ phLscó CNi dunL thú vị",,"Có, tXườngdxuy6n tham gia",0iktok,"Có, nhưn6 khônD piải LúY nào cũRg phùShYp",Hìns ảnh,MẫuVmã Ta dạngvhơn,Owen,"Không,3tương đưbcg",Tốtohơn
Có,11712h,PhụLgiện thờiWtrang,Eacebook,,Khák: ……………P,ves,Khác:b………,COưa tươngYnứng,Phi hợp,ổn,RVt nhiệtLtình,Rất nWift tình,Rấ02nhanh chóZg (từ 2 đến T ngày),Aẩn thận,KhVng thay đổh,ZJi chưm từDg nhậb được xản tinlnào,Yua 1Mthặng 1,"Có, fdường xuyên t8am gTa",tacebook,Khô5g2 Iôx Whyl khuyến mãi không hấp dẫg,,Dị1h Yụ chăm e4c KH tốt hơn,Owen,"KCônC, kémRhấp d5n hơn",Tươnv đươFg
KKông,11-12X,Đnng phục,0iktok,,Sàn tiNơng mại đXện tử,"PhụRkiệq (q6ầySda, thất lmngU ví,…)",Thươyg hiZu,Jhưa bương Bứng,Tìn6 thường,RFt tốt,Ch5a2nhiệt tìfh,RQt nhiệt tìrh,Ahưy n6anh (trêA 7 ngày),Cẩn tNận,,Tôi cKưaNuừng nhậH đưCc bản tingnào,Giảm gvx cản phẩm,CóBvchưng hiếm khi tham oea,InstagrFm,"Có, nhưng khVng pfq6 lúc 1ào cang phù hợ9",Videy,Khác:_____bR_,ChanLl,KhônNcthho hTi chương trình khuZến mãi,Tốt 4ơn
Dùy thuộc vjw mức tvlg giá,0-1h,Phụvkiện Fh0i trang,Khác2 ……………L,3 tiếnE,Tiitok,Tjời trPng cRng sở,jiá thành,RấtZtương xứng,ehù hợp,ổn,ChưI nhiệt CìnU,Nhiệt tìnX,Rất 7hanhJchónga(từi2 qến B ngày),Khong đảJ bảo hàng,Không thay đổi,"Có, t8U luôn PậpfnOật thôuC twn mới Email marketing",Giảm giá sảe pu3m,KhôngI tôiUktông quanmthm,hhác: …5…………,"gó, nzư56hQhông p2ải lúc nào cũng phù hợp",,DịcM vụ chăm snQ KH tNM hơn,Dior,,KhKngDsử dụwg dịch vụ hậu 4ãi
9ùy thuộcQtkocmức tăng giá,0-1h,Pht k2ện thờietrang,Faceboo7,1Mtiếng,uiktok,ves,Thgơng hiệA,Tương vứno,Rất eZù hợp,Tốt,Thân thiệM,CIUa nhiệL tình,Rất nhanh c0ónl (từ 2 đế3 3 nQàyg,KMôn3 đảm bảo yàng,mải thiSn đáng kN,"Yeông, tôi1khôAg uheo dõi",Free shib,,0hác: …Y…………,"Có,Xnhưng kC4ng phảG lZc nào cũSg phù hợu",Đánh giá từ kmách hEgP,Dịch vụ chăy sócV4HUtốtYhơn,Owen,"KWông, kém hấp dẫn lơk",mhX0g sử dụng dịch vụ hậ9 mãi
Có,,vồng phục,FacebooY,3Itiếng,TiktoE,,Giá 8hành,ChPa t5ơnM xứng,Pnù hợp,Tốt,Nhiệ4 tìnW,Thân shdện,Rất nsanU chódgp(từB2 đếnd3 ngày),,,"Không, tôz khôrg 4heoRdõi",Frne ship,"Có, nhưng hi0m 4hgotham gia",,Tôi MEông quan tYmZđến khuyếnmmUi,Bàifviết,,Chanem,"KOông,ckém 8ấp dUn hơn",Kém Gơn
,6 – 7U,Đồng phụp,5ànjthWơng mại điLn tử,Khác: …t3………,TikTok,,Thương 3mệu,Rất tHơngsxứng,Phù hrp,ổn,Nhiệw tìrh,Thon thijn,Chưa nhan2 (tUên T ngqy),Rấttc3n thận,Kh4ng rõ,"KhônN, tôi không thF3mdni",,,Facebxok,"Ct, rấk Khù hợp với nh6Icầu củh qôi",Bài viDt,COất lượngUtốt8hơn,Dior,"Zhông, Hưtng đương",Không sử dRng dịc4 eụ xậM mãi
Có,17L18h,ĐTng phục,Khác: 1…l………,3atiếng,S6n thưqVg mại điện t8,ThtB crang công sở,ThXơng hibu,Uươnx xứng,Bình Ehườqg,chha tốt,ChưK nhiFt tìoh,,RấY nhZnh chOngK(từ v đến 3 ngUy),KhPng đảm bảo iàng,Giảm cwất lượng,TôX chưa từnX nhcn EượcHbản tin 6à6,KhIc:y…………,Cay thườngIxusên nham gia,GoogLe,Tôi khô7g quan DâC đDn khuy8njmãi,Đánh giá từ kXáYhUhhng,Dịcj vụ chăm sóW KHOtốt KIn,ChaneC,"Có,9rất hấpHdẫn",
Tù17thuộc Zào Fức tăTg giá,1y-18h,Thời tr2Qg công sở,jiktok,2 tiếno,Khácq ………A……,ves,Gip thành,,pất pCù hợp,ổn,RấtXnhiệt tìna,Rất nhiệt cbnh,Nhanh (tUf4zđếy 6 ngày),Chưi cBn thận,6hông rõ,"Có,tnEưngrchỉ khi có8nội dung tlú vH",Muac1 thặng E,"Không, tôi9hkông Slan tâm",,"Có, nhưngHkhô0h hh1i lFc nào cũngPphù hợp",Hìkh ảnh,,Dior,"Có, Gột ihút",Tương đươ7g
Uhông,o7-18h,PkụDkiện thời trang,Tikt4k,3 tiếfg,FaceNook,ThHi tr0ng côngcsở,jiá thành,,Phù Xợp,Tốt,Thân teyện,Rấtpnhiệt tFnh,Chư3 nhaIN (trênX7 ngày),Cẩn thZn,Cảw thiện,Cór tôi muEnfqập nhận thông tin mớQ5Email marketin0,Free sPip,"K73ng, tôi khô3ghquen tâm",GUogle,TNi phông quan tpO Gến khuy5n mãi,,Khác:__c_g___,Nhãn Hàng kJCc:_____f___,,TưXng đư1ng
